ID,Marked,Frame0,Frame1,Frame2,Frame3,Frame4,Frame5,Frame6,Frame7,Frame8,Frame9,Frame10,Frame11,Frame12,Frame13,Frame14,Frame15
82d9c305d2a2895c900f912f661a7464,1,"[[(294, 581), (327, 654)]]","[[(308, 585), (341, 656)]]","[[(313, 586), (340, 646)]]","[[(303, 581), (329, 648)]]",N/M,"[[(254, 144), (213, 183)], [(315, 594), (283, 654)]]","[[(229, 142), (160, 190)], [(286, 593), (251, 656)]]","[[(203, 142), (128, 187)], [(256, 590), (217, 657)]]","[[(185, 137), (122, 187)], [(189, 590), (232, 658)]]","[[(176, 140), (117, 191)], [(162, 588), (208, 658)]]","[[(156, 598), (199, 659)]]","[[(159, 594), (208, 655)]]",N/M,"[[(210, 591), (256, 649)]]","[[(239, 587), (280, 658)]]","[[(270, 586), (308, 654)]]"
831600b1b6984119fc87529bf4b61ade,1,"[[(261, 428), (223, 504)], [(233, 251), (305, 296)], [(174, 153), (110, 202)]]","[[(296, 251), (222, 298)], [(176, 152), (111, 207)], [(262, 433), (223, 502)]]","[[(192, 153), (136, 215)], [(226, 437), (265, 503)], [(287, 253), (214, 295)]]","[[(225, 213), (170, 148)], [(282, 503), (231, 445)]]",N/M,N/M,N/M,N/M,N/M,N/M,N/M,"[[(354, 151), (307, 198)]]","[[(253, 196), (313, 143)], [(249, 248), (303, 295)]]","[[(261, 149), (197, 200)], [(247, 251), (310, 299)]]","[[(211, 149), (144, 200)], [(243, 247), (315, 292)]]","[[(238, 252), (308, 294)], [(265, 437), (224, 500)], [(183, 149), (109, 202)]]"
832a7f8d916e59ea61c08f1965ddadc9,1,"[[(160, 607), (202, 645)]]","[[(174, 604), (221, 645)]]","[[(209, 604), (252, 644)]]","[[(247, 606), (287, 644)]]",N/M,"[[(318, 603), (362, 648)]]","[[(330, 601), (371, 648)]]","[[(331, 603), (362, 650)]]","[[(315, 604), (342, 647)]]","[[(285, 600), (309, 645)]]","[[(270, 601), (246, 649)]]","[[(225, 605), (203, 648)]]",N/M,"[[(183, 606), (202, 643)]]","[[(162, 606), (197, 643)]]","[[(155, 608), (183, 649)]]"
832ea189a29a25ec10731796599231ba,1,N/M,N/M,N/M,N/M,N/M,N/M,N/M,N/M,"[[(331, 366), (372, 420)]]","[[(283, 367), (359, 420)]]","[[(306, 417), (229, 364)]]","[[(250, 418), (177, 370)]]","[[(201, 421), (145, 363)]]","[[(175, 411), (128, 364)]]",N/M,N/M
838462cf0fb5f9a44fed18dcccd61481,1,N/M,N/M,N/M,"[[(340, 516), (374, 560)]]","[[(312, 518), (352, 570)]]","[[(274, 519), (321, 571)], [(385, 634), (327, 586)]]","[[(232, 519), (296, 571)], [(394, 636), (342, 588)]]","[[(188, 518), (256, 571)], [(392, 637), (333, 583)]]","[[(162, 570), (215, 518)], [(325, 586), (364, 636)]]","[[(152, 571), (186, 520)], [(295, 588), (320, 641)]]","[[(143, 524), (168, 573)]]",N/M,N/M,N/M,N/M,N/M
83de41660e095242ddb6e1ff369dd710,1,"[[(180, 375), (136, 429)], [(312, 242), (204, 277)], [(332, 653), (296, 595)]]","[[(315, 241), (218, 274)], [(194, 373), (154, 427)], [(316, 593), (345, 651)]]",N/M,N/M,N/M,N/M,N/M,"[[(240, 607), (218, 660)]]","[[(339, 380), (372, 430)], [(217, 600), (186, 657)]]","[[(202, 596), (159, 658)], [(315, 378), (358, 434)]]","[[(278, 379), (331, 433)], [(200, 597), (152, 658)]]","[[(233, 380), (300, 430)], [(207, 601), (157, 655)]]","[[(265, 383), (191, 430)]]","[[(225, 385), (150, 433)], [(251, 597), (202, 652)]]","[[(291, 243), (210, 271)], [(192, 377), (131, 435)], [(280, 596), (244, 655)]]","[[(305, 241), (207, 273)], [(178, 375), (132, 432)], [(304, 594), (278, 652)]]"
8411eea809837acfdf4bb282d0e5db68,1,"[[(131, 145), (75, 209)], [(75, 194), (151, 251)], [(206, 389), (286, 450)]]","[[(101, 197), (178, 251)], [(136, 147), (89, 211)], [(208, 390), (277, 450)]]","[[(139, 194), (212, 253)], [(216, 390), (268, 448)], [(131, 142), (163, 213)]]","[[(174, 199), (245, 251)]]",N/M,N/M,N/M,N/M,N/M,N/M,"[[(375, 218), (315, 248)]]","[[(317, 215), (256, 248)]]","[[(205, 253), (238, 207)], [(255, 444), (293, 390)]]","[[(148, 250), (197, 198)], [(236, 448), (291, 385)]]","[[(181, 147), (128, 201)], [(170, 202), (95, 252)], [(227, 445), (297, 391)]]","[[(146, 146), (82, 206)], [(82, 193), (155, 248)], [(216, 389), (288, 450)]]"
84312f6fe146f36c0da50a60cb4b3b70,1,"[[(367, 450), (320, 374)]]","[[(315, 368), (360, 449)]]","[[(303, 365), (349, 439)]]","[[(279, 381), (343, 437)]]","[[(248, 362), (332, 436)]]","[[(213, 363), (309, 437)]]","[[(195, 361), (271, 439)]]","[[(169, 364), (239, 435)]]","[[(205, 367), (163, 432)]]","[[(148, 431), (193, 374)]]",N/M,N/M,N/M,N/M,N/M,"[[(361, 450), (311, 370)]]"
8438a4ad2a1dbb3a79d6595349390e8f,1,"[[(109, 300), (208, 341)], [(175, 472), (139, 545)]]","[[(213, 341), (112, 293)], [(169, 472), (145, 542)]]",N/M,N/M,N/M,"[[(306, 586), (352, 650)]]","[[(319, 587), (364, 647)]]","[[(328, 587), (364, 647)]]",N/M,"[[(366, 534), (346, 466)]]","[[(353, 468), (315, 531)]]","[[(318, 468), (280, 534)]]","[[(270, 297), (355, 341)], [(237, 539), (294, 469)]]","[[(252, 468), (195, 537)], [(228, 297), (333, 337)]]","[[(175, 297), (291, 340)], [(211, 472), (159, 536)]]","[[(185, 470), (143, 548)], [(234, 335), (133, 297)]]"
84500d50c50b18be85decfe6751017c7,1,"[[(263, 279), (324, 235)]]","[[(312, 233), (246, 280)]]","[[(295, 233), (226, 280)]]","[[(270, 230), (230, 275)], [(337, 508), (368, 552)]]","[[(311, 505), (343, 555)], [(252, 236), (220, 277)]]","[[(277, 510), (315, 559)], [(229, 238), (199, 277)]]","[[(232, 509), (279, 561)]]","[[(185, 562), (241, 510)]]","[[(222, 512), (155, 564)]]","[[(196, 513), (143, 563)], [(373, 428), (315, 497)]]","[[(345, 426), (289, 497)], [(186, 515), (141, 564)]]","[[(307, 426), (247, 499)], [(190, 515), (154, 561)]]","[[(260, 424), (211, 498)]]","[[(219, 423), (166, 497)], [(271, 225), (308, 278)]]","[[(274, 222), (318, 276)], [(187, 425), (143, 499)]]","[[(172, 424), (125, 498)], [(275, 234), (317, 279)]]"
8464ffead51e673a5244a1b5c0c63b86,1,"[[(168, 610), (203, 652)]]","[[(297, 362), (351, 429)], [(322, 472), (350, 524)], [(233, 611), (185, 651)]]","[[(269, 364), (336, 428)], [(302, 470), (365, 523)], [(258, 608), (203, 652)]]","[[(241, 366), (334, 425)], [(272, 472), (355, 521)], [(253, 611), (297, 654)]]","[[(212, 367), (310, 426)], [(242, 469), (324, 521)]]","[[(202, 365), (274, 424)], [(211, 469), (289, 524)], [(318, 616), (361, 653)]]","[[(242, 367), (193, 425)], [(250, 522), (194, 469)], [(325, 608), (376, 654)]]","[[(205, 426), (171, 378)], [(216, 521), (182, 467)], [(325, 609), (362, 658)]]","[[(185, 426), (159, 379)], [(191, 518), (166, 472)], [(308, 610), (341, 657)]]","[[(288, 615), (310, 657)]]","[[(246, 607), (267, 657)]]",N/M,N/M,N/M,N/M,"[[(342, 425), (312, 380)]]"
84bd8ac1e60b5fe6b5069dba094b75e1,1,"[[(359, 573), (400, 643)], [(329, 130), (393, 197)]]","[[(300, 134), (365, 195)], [(361, 575), (401, 641)]]","[[(262, 135), (319, 194)], [(346, 575), (386, 642)], [(356, 447), (299, 378)]]","[[(227, 128), (270, 189)], [(292, 380), (338, 447)], [(317, 575), (360, 647)]]","[[(201, 121), (239, 195)], [(268, 378), (321, 454)], [(271, 575), (318, 648)]]","[[(246, 377), (307, 447)], [(219, 575), (266, 650)]]","[[(226, 380), (277, 453)], [(175, 572), (218, 648)]]","[[(192, 451), (256, 377)], [(177, 574), (138, 646)]]","[[(243, 378), (179, 445)], [(156, 644), (116, 575)]]","[[(226, 382), (170, 447)], [(111, 650), (144, 579)]]","[[(220, 384), (161, 448)], [(128, 595), (154, 649)]]","[[(216, 387), (164, 448)], [(157, 602), (184, 645)]]",N/M,"[[(330, 133), (366, 191)]]","[[(349, 134), (397, 197)]]","[[(348, 574), (383, 640)], [(339, 133), (403, 197)]]"
84e2375926811ef6ca836e2bd172997f,1,N/M,N/M,N/M,N/M,N/M,"[[(317, 175), (388, 236)]]","[[(289, 180), (372, 234)]]","[[(248, 188), (335, 235)]]","[[(208, 187), (297, 233)]]","[[(171, 184), (258, 230)]]","[[(139, 180), (215, 232)]]","[[(132, 231), (189, 181)]]",N/M,N/M,N/M,N/M
84fa7e2bab404de5e5d513fda76cdf85,1,"[[(60, 141), (147, 201)], [(162, 249), (232, 302)]]","[[(87, 138), (181, 197)], [(170, 247), (228, 303)]]","[[(144, 140), (216, 195)], [(187, 246), (225, 302)]]","[[(201, 246), (237, 303)]]",N/M,N/M,N/M,N/M,N/M,N/M,"[[(325, 303), (298, 248)]]","[[(314, 304), (277, 249)]]","[[(306, 306), (251, 248)]]","[[(290, 303), (221, 251)], [(154, 147), (207, 208)]]","[[(273, 300), (196, 252)], [(169, 196), (105, 141)]]","[[(152, 197), (77, 138)], [(175, 249), (248, 300)]]"
850bdf173b945a57f05d3396d40e0e31,1,"[[(137, 479), (181, 526)]]","[[(190, 526), (151, 477)]]",N/M,N/M,N/M,N/M,N/M,N/M,N/M,"[[(312, 524), (353, 480)]]","[[(267, 525), (325, 481)]]","[[(224, 477), (289, 526)]]","[[(176, 478), (252, 528)]]","[[(141, 477), (216, 525)]]","[[(127, 477), (185, 525)]]","[[(124, 481), (174, 526)]]"
852259eba484999d36d69a3448e57684,1,"[[(386, 473), (339, 405)]]","[[(336, 401), (385, 469)]]","[[(323, 404), (372, 473)]]","[[(295, 405), (331, 472)]]","[[(249, 398), (305, 475)]]","[[(202, 398), (254, 473)]]","[[(164, 397), (216, 472)], [(380, 641), (414, 571)]]","[[(142, 403), (184, 469)], [(372, 644), (413, 570)]]","[[(341, 648), (392, 565)]]","[[(294, 649), (356, 565)]]","[[(237, 567), (303, 647)]]","[[(180, 566), (239, 647)]]","[[(130, 566), (189, 649)]]","[[(106, 567), (157, 637)]]","[[(99, 575), (141, 638)]]","[[(372, 471), (323, 406)], [(104, 582), (146, 640)]]"
858e731e41bb5cc224b26326376c86f1,1,N/M,N/M,N/M,N/M,"[[(335, 509), (383, 578)]]","[[(301, 508), (346, 582)], [(323, 181), (369, 236)]]","[[(298, 183), (370, 235)], [(249, 510), (300, 589)]]","[[(262, 186), (334, 232)], [(192, 508), (240, 590)]]","[[(219, 191), (299, 232)], [(189, 508), (137, 585)]]","[[(180, 191), (252, 231)], [(156, 506), (102, 585)]]","[[(214, 182), (150, 235)], [(140, 510), (93, 585)]]",N/M,N/M,N/M,N/M,N/M
859e72ae9a5ca6c3d097a5eedf66b819,1,"[[(368, 515), (298, 564)]]","[[(316, 518), (384, 565)]]","[[(333, 522), (384, 563)]]","[[(324, 519), (367, 566)]]",N/M,N/M,"[[(327, 186), (387, 229)], [(235, 78), (186, 130)]]","[[(288, 185), (352, 232)], [(201, 77), (130, 132)]]","[[(169, 77), (97, 129)], [(233, 190), (302, 232)]]","[[(154, 78), (90, 120)], [(246, 190), (185, 229)]]","[[(166, 75), (99, 122)], [(198, 185), (140, 232)]]","[[(159, 185), (130, 232)]]",N/M,N/M,"[[(233, 520), (273, 570)]]","[[(269, 520), (326, 566)]]"
865895a508b0feaa8b136b0eb747668a,1,N/M,"[[(344, 467), (368, 523)]]","[[(333, 468), (368, 527)]]","[[(312, 462), (352, 524)]]","[[(286, 460), (330, 521)]]","[[(246, 459), (293, 520)]]","[[(208, 460), (254, 521)]]","[[(187, 459), (211, 518)]]","[[(161, 459), (186, 515)]]","[[(147, 517), (173, 460)]]",N/M,N/M,N/M,N/M,N/M,N/M
865aea073a3439d7fadfe2edfe1839ff,1,"[[(427, 171), (348, 206)], [(180, 359), (126, 426)]]",N/M,N/M,N/M,N/M,"[[(335, 193), (386, 245)]]","[[(302, 194), (369, 250)]]","[[(249, 193), (335, 243)]]","[[(288, 195), (202, 246)]]","[[(243, 193), (157, 247)]]","[[(317, 358), (372, 437)], [(197, 190), (134, 248)]]","[[(282, 360), (338, 436)]]","[[(243, 359), (284, 434)]]","[[(244, 358), (198, 436)], [(331, 175), (278, 203)]]","[[(215, 358), (156, 435)], [(316, 174), (395, 201)]]","[[(192, 359), (133, 432)], [(437, 201), (344, 172)]]"
86753997b29547ca352db8a3c35b0749,1,"[[(305, 487), (363, 545)]]","[[(301, 487), (372, 546)]]","[[(293, 483), (380, 540)]]","[[(277, 479), (360, 541)]]","[[(249, 478), (322, 540)]]","[[(226, 477), (277, 536)]]",N/M,"[[(373, 130), (426, 168)]]","[[(383, 131), (434, 170)]]","[[(418, 128), (372, 170)]]","[[(384, 165), (342, 124)]]","[[(332, 122), (289, 166)]]",N/M,N/M,N/M,N/M
8694613a993813b497573680e7a2ef04,1,"[[(155, 446), (191, 514)]]","[[(148, 441), (192, 513)]]","[[(164, 442), (206, 518)], [(407, 444), (358, 511)], [(322, 83), (362, 113)]]","[[(180, 444), (230, 513)], [(383, 443), (339, 514)], [(284, 88), (325, 118)]]","[[(249, 87), (289, 118)], [(311, 518), (354, 438)]]","[[(192, 77), (237, 126)], [(268, 513), (328, 441)]]","[[(169, 81), (214, 130)], [(222, 440), (279, 511)]]","[[(172, 438), (235, 514)], [(134, 129), (187, 86)]]","[[(181, 85), (120, 130)], [(153, 440), (196, 511)], [(394, 438), (354, 500)]]","[[(373, 431), (323, 501)], [(127, 436), (167, 509)], [(183, 83), (123, 131)]]","[[(115, 439), (154, 507)], [(350, 431), (280, 512)], [(210, 77), (165, 126)]]","[[(321, 433), (230, 514)]]","[[(302, 434), (186, 515)]]","[[(261, 432), (146, 513)]]","[[(131, 431), (221, 516)]]","[[(133, 439), (199, 517)]]"
8697dc7ab1bb4ec709ff3daed6e84c3d,1,"[[(196, 228), (310, 270)]]","[[(194, 269), (296, 234)]]","[[(198, 237), (279, 268)]]",N/M,N/M,N/M,N/M,N/M,N/M,N/M,"[[(286, 383), (340, 437)]]","[[(240, 385), (311, 435)]]","[[(276, 389), (197, 433)]]","[[(161, 380), (238, 436)]]","[[(141, 379), (207, 435)]]","[[(211, 233), (308, 268)], [(182, 385), (152, 433)]]"
86d97d6bb6bbfd6542954ebbdb2ff28e,1,"[[(210, 305), (147, 375)]]","[[(203, 306), (140, 368)]]",N/M,N/M,N/M,N/M,N/M,N/M,N/M,"[[(356, 308), (389, 363)]]","[[(321, 302), (367, 365)]]","[[(293, 304), (345, 373)]]","[[(254, 303), (324, 373)]]","[[(300, 305), (204, 366)]]","[[(264, 304), (165, 366)]]","[[(237, 303), (131, 371)]]"
87114abe7ec898d88828d5a74929534f,1,N/M,N/M,N/M,"[[(342, 172), (372, 210)]]","[[(275, 177), (323, 228)]]","[[(202, 173), (286, 231)]]","[[(139, 174), (234, 227)]]","[[(96, 173), (191, 228)]]","[[(78, 169), (155, 229)]]",N/M,N/M,N/M,N/M,N/M,N/M,N/M
87355c6d2c2b21543bbc8e9d0c3c6a87,1,"[[(134, 603), (160, 639)]]",N/M,N/M,N/M,N/M,N/M,N/M,N/M,"[[(379, 597), (345, 648)]]","[[(307, 599), (346, 643)]]","[[(253, 597), (302, 647)]]","[[(201, 601), (247, 641)]]","[[(158, 599), (206, 642)]]","[[(128, 597), (167, 640)]]","[[(116, 601), (147, 645)]]","[[(118, 600), (148, 640)]]"
87a11a5d8d1b59baefbcbd039422ead5,1,"[[(237, 306), (157, 368)], [(331, 121), (392, 168)]]","[[(318, 382), (367, 464)], [(383, 165), (333, 122)]]","[[(299, 388), (368, 432)], [(298, 125), (342, 168)]]","[[(255, 120), (292, 171)], [(273, 388), (342, 434)]]","[[(247, 391), (314, 431)], [(220, 107), (247, 162)]]","[[(213, 385), (270, 432)]]","[[(192, 380), (231, 432)]]","[[(174, 384), (200, 433)]]",N/M,N/M,N/M,"[[(273, 308), (333, 366)]]","[[(237, 313), (323, 366)]]","[[(202, 307), (299, 367)], [(269, 125), (322, 174)]]","[[(177, 305), (273, 366)], [(367, 172), (305, 125)]]","[[(152, 298), (247, 367)], [(393, 170), (327, 119)]]"
87ab2075c257d92ec4bcb675b11d460f,1,"[[(331, 483), (359, 538)]]","[[(334, 485), (363, 531)]]","[[(332, 480), (370, 536)]]","[[(310, 481), (375, 532)]]","[[(273, 476), (348, 534)]]","[[(230, 474), (317, 533)]]","[[(216, 474), (272, 532)]]","[[(180, 471), (226, 530)]]","[[(157, 473), (189, 527)]]",N/M,N/M,N/M,N/M,N/M,N/M,"[[(344, 482), (311, 538)]]"
87d5cdc85a4a22b73584c91049dae5f1,1,N/M,N/M,N/M,N/M,"[[(327, 580), (361, 537)]]","[[(278, 584), (328, 540)]]","[[(227, 595), (293, 538)]]","[[(182, 538), (255, 596)]]","[[(154, 537), (209, 592)]]","[[(140, 540), (174, 594)]]",N/M,N/M,N/M,N/M,N/M,N/M
887b5406149d616263a90a0f56300a3d,1,N/M,N/M,N/M,N/M,N/M,N/M,"[[(350, 271), (302, 334)]]","[[(289, 270), (328, 336)]]","[[(258, 269), (297, 336)]]","[[(227, 270), (271, 335)]]","[[(204, 274), (244, 335)]]","[[(185, 275), (227, 333)]]","[[(171, 274), (216, 327)]]","[[(168, 277), (204, 326)]]",N/M,N/M
888577ffe6e13cb4e9c8e4d7b1e4b924,1,N/M,N/M,N/M,N/M,N/M,N/M,"[[(284, 200), (355, 241)]]","[[(352, 213), (426, 169)], [(323, 203), (240, 242)]]","[[(426, 171), (329, 209)], [(163, 205), (322, 246)]]","[[(389, 174), (292, 209)], [(135, 205), (265, 247)]]","[[(339, 173), (250, 213)], [(107, 204), (214, 244)]]","[[(180, 209), (145, 240)], [(261, 180), (202, 212)]]",N/M,N/M,N/M,N/M
888c466673d0f7f3f40986e760bbadaa,1,"[[(88, 181), (168, 218)]]","[[(104, 179), (188, 218)]]","[[(138, 178), (220, 220)]]","[[(186, 173), (255, 210)]]",N/M,N/M,N/M,N/M,N/M,N/M,N/M,N/M,N/M,N/M,"[[(125, 178), (178, 222)]]","[[(96, 181), (175, 215)]]"
88de0795410e7fe94d1c86868a3ca053,1,"[[(283, 516), (372, 583)]]","[[(297, 516), (375, 585)]]","[[(303, 512), (379, 583)]]","[[(300, 516), (360, 583)]]","[[(277, 516), (328, 581)]]","[[(250, 513), (287, 583)]]","[[(216, 516), (244, 577)]]","[[(173, 515), (260, 579)]]","[[(151, 520), (230, 578)]]","[[(215, 520), (179, 580)]]","[[(213, 525), (164, 583)]]","[[(165, 585), (209, 531)]]",N/M,"[[(268, 512), (198, 587)]]","[[(301, 513), (225, 584)]]","[[(343, 513), (253, 586)]]"
88f0b9b5d9c5e775a247eacc2f2948fc,1,"[[(378, 595), (350, 638)]]","[[(389, 594), (355, 638)]]","[[(391, 591), (348, 645)]]","[[(376, 593), (324, 643)]]","[[(352, 596), (275, 651)]]","[[(308, 594), (237, 651)]]","[[(262, 592), (193, 654)], [(323, 320), (355, 274)]]","[[(219, 594), (155, 651)], [(314, 319), (346, 272)]]","[[(179, 590), (132, 646)], [(294, 271), (352, 325)]]","[[(119, 592), (152, 641)], [(341, 271), (264, 321)]]","[[(312, 271), (227, 320)], [(123, 592), (154, 643)]]","[[(198, 270), (275, 322)], [(140, 590), (169, 641)]]","[[(173, 269), (240, 321)]]",N/M,N/M,N/M
88f487f833ed1ee33af1f99d7135ef97,1,"[[(138, 480), (168, 519)], [(125, 138), (81, 203)], [(331, 138), (366, 217)]]","[[(85, 144), (118, 204)], [(153, 475), (182, 519)], [(317, 136), (365, 217)]]","[[(105, 145), (138, 202)]]","[[(148, 140), (181, 200)]]",N/M,N/M,N/M,N/M,N/M,"[[(200, 134), (155, 197)], [(358, 479), (328, 525)]]","[[(237, 135), (175, 194)], [(343, 482), (294, 524)]]","[[(308, 482), (251, 525)], [(270, 136), (214, 187)]]","[[(330, 141), (282, 197)], [(270, 481), (206, 524)]]","[[(319, 138), (271, 208)], [(209, 199), (263, 138)], [(229, 482), (166, 523)]]","[[(204, 143), (149, 201)], [(348, 139), (307, 204)], [(199, 522), (141, 479)]]","[[(334, 143), (362, 207)], [(161, 140), (106, 203)], [(137, 480), (176, 526)]]"
894b9372ccbb4cfa6e82584630014df0,1,"[[(247, 251), (183, 303)], [(83, 133), (166, 195)], [(214, 581), (177, 646)]]","[[(94, 134), (183, 205)], [(179, 247), (231, 304)], [(235, 580), (202, 644)]]","[[(227, 248), (185, 306)], [(265, 584), (241, 649)], [(133, 134), (203, 198)]]","[[(297, 585), (270, 642)], [(230, 247), (193, 302)]]",N/M,"[[(322, 583), (355, 654)]]","[[(322, 583), (364, 653)]]","[[(314, 581), (357, 652)]]","[[(296, 580), (333, 654)]]","[[(273, 585), (301, 653)]]","[[(324, 304), (299, 248)], [(242, 590), (260, 653)]]","[[(280, 248), (318, 304)]]","[[(255, 249), (305, 306)]]","[[(210, 144), (169, 193)], [(229, 252), (295, 300)]]","[[(116, 145), (191, 196)], [(209, 252), (281, 303)], [(193, 589), (163, 637)]]","[[(90, 131), (170, 194)], [(264, 251), (190, 301)], [(200, 582), (161, 644)]]"
895d15981c8e660962ac61d4544c7e6c,1,"[[(145, 459), (174, 531)]]",N/M,N/M,N/M,N/M,"[[(342, 450), (376, 519)], [(340, 539), (391, 598)], [(324, 220), (370, 255)]]","[[(294, 213), (346, 254)], [(337, 532), (399, 595)], [(344, 445), (376, 519)]]","[[(251, 213), (323, 257)], [(337, 447), (372, 523)], [(326, 535), (386, 591)]]","[[(216, 257), (285, 220)], [(309, 450), (354, 522)], [(298, 531), (378, 595)]]","[[(243, 215), (178, 256)], [(271, 526), (329, 450)], [(264, 535), (326, 596)]]","[[(225, 526), (322, 454)], [(276, 534), (217, 598)], [(216, 214), (155, 255)]]","[[(291, 456), (210, 526)], [(219, 537), (184, 602)]]","[[(252, 453), (176, 525)], [(176, 533), (140, 599)]]","[[(210, 459), (145, 525)]]","[[(181, 454), (144, 530)]]","[[(141, 463), (170, 531)]]"
8997400063d9cf8537b786a231aa08e0,1,"[[(141, 476), (186, 537)]]",N/M,N/M,"[[(378, 385), (401, 429)]]","[[(357, 388), (399, 427)]]","[[(312, 379), (379, 430)]]","[[(263, 379), (327, 429)]]","[[(203, 378), (264, 429)]]","[[(338, 526), (377, 475)], [(208, 426), (163, 379)]]","[[(303, 526), (351, 479)], [(131, 376), (153, 422)]]","[[(260, 528), (319, 480)]]","[[(213, 525), (282, 479)]]","[[(172, 476), (245, 528)]]","[[(137, 526), (210, 479)]]","[[(124, 478), (182, 527)]]","[[(129, 477), (178, 530)]]"
89f3fc686b91265ce292639d61ac7dd5,1,"[[(426, 152), (336, 197)]]","[[(410, 148), (335, 198)]]","[[(375, 151), (324, 195)]]","[[(322, 152), (289, 189)]]","[[(231, 155), (263, 190)]]",N/M,N/M,N/M,N/M,N/M,N/M,N/M,N/M,"[[(343, 151), (259, 197)]]","[[(393, 146), (293, 195)]]","[[(424, 148), (322, 197)]]"
8a287749ed34fd0d2ba168e8643cdd73,1,"[[(292, 236), (217, 282)]]","[[(288, 238), (214, 279)]]","[[(280, 235), (212, 277)]]","[[(269, 238), (214, 281)]]",N/M,N/M,"[[(309, 134), (390, 197)]]","[[(335, 134), (423, 205)]]","[[(357, 133), (438, 206)]]","[[(358, 134), (425, 203)]]","[[(348, 133), (412, 201)]]","[[(314, 129), (345, 196)]]","[[(292, 128), (261, 192)]]",N/M,"[[(236, 235), (292, 278)]]","[[(224, 237), (283, 277)]]"
8a3a0461a76394d6d2ae82cc34cb11c5,1,N/M,N/M,N/M,N/M,N/M,N/M,"[[(300, 187), (355, 236)]]","[[(258, 190), (335, 234)]]","[[(219, 190), (299, 234)]]","[[(181, 190), (254, 234)]]","[[(215, 184), (149, 235)]]","[[(193, 184), (160, 225)]]",N/M,N/M,N/M,N/M
8a6a19a8c22deefec4646da986c45c86,1,N/M,N/M,"[[(345, 603), (384, 652)]]","[[(326, 604), (376, 652)]]","[[(291, 602), (349, 650)]]","[[(245, 601), (302, 650)]]","[[(206, 601), (260, 649)]]","[[(175, 599), (212, 652)]]","[[(149, 599), (174, 653)], [(429, 182), (343, 238)]]","[[(407, 182), (321, 244)]]","[[(363, 182), (279, 246)]]","[[(305, 184), (225, 249)]]","[[(242, 191), (177, 255)]]",N/M,N/M,N/M
8a902f4a44a8c7d67e0ab012474ba00d,1,"[[(134, 586), (161, 634)]]","[[(164, 585), (189, 637)]]",N/M,"[[(183, 105), (227, 142)]]",N/M,N/M,"[[(397, 118), (332, 150)], [(418, 163), (367, 194)], [(377, 588), (397, 637)]]","[[(356, 109), (427, 153)], [(451, 163), (397, 206)], [(373, 593), (404, 644)]]","[[(371, 108), (428, 150)], [(381, 163), (446, 205)], [(347, 589), (380, 644)]]","[[(366, 98), (417, 146)], [(372, 165), (439, 207)], [(305, 589), (348, 639)]]","[[(322, 165), (390, 209)], [(335, 102), (376, 146)], [(253, 584), (312, 639)]]","[[(259, 167), (319, 210)], [(201, 582), (266, 642)], [(290, 103), (319, 140)]]","[[(218, 652), (164, 610)], [(186, 185), (234, 232)]]","[[(182, 582), (131, 634)], [(202, 99), (165, 140)], [(143, 179), (177, 222)]]","[[(154, 585), (122, 635)]]","[[(123, 587), (150, 632)]]"
8ade614868e3c0deed9a7e5d30927810,1,N/M,N/M,N/M,N/M,N/M,N/M,N/M,N/M,"[[(393, 578), (359, 641)]]","[[(368, 579), (328, 643)]]","[[(319, 579), (276, 642)]]","[[(266, 578), (217, 645)]]","[[(212, 576), (160, 648)]]","[[(167, 574), (124, 643)]]","[[(145, 578), (107, 645)]]","[[(139, 579), (99, 641)]]"
8b267d4997155cc9b502103371db9c44,1,N/M,N/M,N/M,N/M,N/M,"[[(362, 589), (296, 521)]]","[[(303, 525), (381, 588)]]","[[(318, 526), (397, 586)], [(426, 157), (356, 207)]]","[[(438, 160), (370, 212)], [(381, 584), (305, 524)]]","[[(439, 159), (338, 221)], [(346, 521), (288, 586)]]","[[(296, 519), (253, 588)], [(380, 162), (288, 223)]]","[[(315, 163), (232, 224)], [(247, 524), (209, 586)]]","[[(243, 162), (178, 221)]]",N/M,N/M,N/M
8b302b032be68618c85d4fffd32aae2b,1,N/M,N/M,N/M,N/M,N/M,"[[(379, 243), (317, 184)]]","[[(369, 240), (290, 184)]]","[[(339, 243), (255, 185)]]","[[(305, 187), (217, 238)]]","[[(264, 188), (173, 238)]]","[[(242, 186), (133, 241)]]",N/M,N/M,N/M,N/M,N/M
8b4423eb5abdde9fb9d77166fd7641e2,1,N/M,N/M,N/M,N/M,N/M,N/M,N/M,N/M,"[[(340, 608), (374, 649)]]","[[(297, 613), (342, 650)]]","[[(253, 609), (304, 648)]]","[[(199, 605), (259, 650)]]","[[(152, 606), (210, 652)]]","[[(134, 603), (174, 649)]]","[[(110, 602), (155, 649)]]",N/M
